"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002604","GO:0002604","regulation of dendritic cell antigen processing and presentation","2/85","11/18903",0.00107047856488879,0.00488560479075591,0.00277451098320052,"THBS1/CCR7",2
"GO:0071492","GO:0071492","cellular response to UV-A","2/85","11/18903",0.00107047856488879,0.00488560479075591,0.00277451098320052,"MMP9/TIMP1",2
"GO:0098883","GO:0098883","synapse pruning","2/85","11/18903",0.00107047856488879,0.00488560479075591,0.00277451098320052,"DKK1/C3",2
"GO:1900222","GO:1900222","negative regulation of amyloid-beta clearance","2/85","11/18903",0.00107047856488879,0.00488560479075591,0.00277451098320052,"IFNG/TNF",2
"GO:0015908","GO:0015908","fatty acid transport","4/85","101/18903",0.00111585446425072,0.00507705210923292,0.00288323297578244,"EDN1/IL1B/THBS1/APOE",4
"GO:2001243","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","4/85","101/18903",0.00111585446425072,0.00507705210923292,0.00288323297578244,"MMP9/SOD2/PLAUR/HSPA1A",4
"GO:0010950","GO:0010950","positive regulation of endopeptidase activity","5/85","174/18903",0.00112978435932876,0.00513254796369907,0.00291474879917236,"FASLG/PMAIP1/TNF/S100A8/LCK",5
"GO:0042088","GO:0042088","T-helper 1 type immune response","3/85","46/18903",0.00115847581302996,0.00524896665445679,0.00298086240229644,"CCR2/CD80/IL1B",3
"GO:0071453","GO:0071453","cellular response to oxygen levels","5/85","175/18903",0.00115895482512314,0.00524896665445679,0.00298086240229644,"EDN1/FOS/HMOX1/PMAIP1/CCNA2",5
"GO:0010634","GO:0010634","positive regulation of epithelial cell migration","5/85","176/18903",0.00118868011935481,0.00536718066086729,0.00304799555636871,"EDN1/HMOX1/IFNG/MMP9/THBS1",5
"GO:1902905","GO:1902905","positive regulation of supramolecular fiber organization","5/85","176/18903",0.00118868011935481,0.00536718066086729,0.00304799555636871,"EDN1/ID1/HSPA1A/APOE/CCR7",5
"GO:0042176","GO:0042176","regulation of protein catabolic process","7/85","361/18903",0.00120386395280303,0.00542746579635097,0.00308223118894376,"IFNG/IL1B/TNF/SERPINE2/HSPA1A/TIMP1/APOE",7
"GO:0051099","GO:0051099","positive regulation of binding","5/85","177/18903",0.00121896676270108,0.00548720296522889,0.0031161556339727,"IFNG/MMP9/PLAUR/CLDN5/APOE",5
"GO:0002861","GO:0002861","regulation of inflammatory response to antigenic stimulus","3/85","47/18903",0.001233467228511,0.0055272767486378,0.00313891333889733,"TNF/C3/CCR7",3
"GO:0046633","GO:0046633","alpha-beta T cell proliferation","3/85","47/18903",0.001233467228511,0.0055272767486378,0.00313891333889733,"CCR2/IL2/IL2RA",3
"GO:0090199","GO:0090199","regulation of release of cytochrome c from mitochondria","3/85","47/18903",0.001233467228511,0.0055272767486378,0.00313891333889733,"MMP9/PMAIP1/PLAUR",3
"GO:0023061","GO:0023061","signal release","8/85","470/18903",0.0012416879229411,0.00555570940747968,0.00315506010631242,"CCL5/EDN1/IFNG/IL1B/IL6/TNF/LIF/SPINK1",8
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","6/85","266/18903",0.0012679163665883,0.00566450720638696,0.00321684584235629,"EDN1/IL1B/IL6/TNF/S100A8/HSPA1A",6
"GO:0002887","GO:0002887","negative regulation of myeloid leukocyte mediated immunity","2/85","12/18903",0.00128082476095025,0.00567934572145905,0.00322527256224157,"CCR2/HMOX1",2
"GO:0010749","GO:0010749","regulation of nitric oxide mediated signal transduction","2/85","12/18903",0.00128082476095025,0.00567934572145905,0.00322527256224157,"THBS1/SPINK1",2
"GO:0030656","GO:0030656","regulation of vitamin metabolic process","2/85","12/18903",0.00128082476095025,0.00567934572145905,0.00322527256224157,"IFNG/TNF",2
"GO:0031650","GO:0031650","regulation of heat generation","2/85","12/18903",0.00128082476095025,0.00567934572145905,0.00322527256224157,"IL1B/TNF",2
"GO:0033629","GO:0033629","negative regulation of cell adhesion mediated by integrin","2/85","12/18903",0.00128082476095025,0.00567934572145905,0.00322527256224157,"SERPINE1/CYP1B1",2
"GO:0032620","GO:0032620","interleukin-17 production","3/85","48/18903",0.00131145098282361,0.00578053245702907,0.00328273601276963,"IFNG/IL2/IL6",3
"GO:0032660","GO:0032660","regulation of interleukin-17 production","3/85","48/18903",0.00131145098282361,0.00578053245702907,0.00328273601276963,"IFNG/IL2/IL6",3
"GO:0061028","GO:0061028","establishment of endothelial barrier","3/85","48/18903",0.00131145098282361,0.00578053245702907,0.00328273601276963,"IL1B/TNF/CLDN5",3
"GO:1902003","GO:1902003","regulation of amyloid-beta formation","3/85","48/18903",0.00131145098282361,0.00578053245702907,0.00328273601276963,"IFNG/TNF/APOE",3
"GO:0043409","GO:0043409","negative regulation of MAPK cascade","5/85","181/18903",0.00134585790112294,0.00592337459602698,0.00336385536246886,"ATF3/IL1B/DUSP1/LIF/APOE",5
"GO:0046890","GO:0046890","regulation of lipid biosynthetic process","5/85","182/18903",0.00137904975406609,0.00605147462450928,0.00343660273995729,"IFNG/IL1B/TNF/C3/APOE",5
"GO:0097553","GO:0097553","calcium ion transmembrane import into cytosol","5/85","182/18903",0.00137904975406609,0.00605147462450928,0.00343660273995729,"CXCL10/FASLG/CD19/CCR7/LCK",5
"GO:0002444","GO:0002444","myeloid leukocyte mediated immunity","4/85","107/18903",0.0013819168575329,0.00605508540238529,0.00343865328299218,"CCR2/HMOX1/IL6/C3",4
"GO:0042311","GO:0042311","vasodilation","3/85","49/18903",0.00139247143979628,0.00607341284707709,0.0034490613488856,"TNF/SOD2/APOE",3
"GO:0043300","GO:0043300","regulation of leukocyte degranulation","3/85","49/18903",0.00139247143979628,0.00607341284707709,0.0034490613488856,"CCR2/HMOX1/KLRC2",3
"GO:2000404","GO:2000404","regulation of T cell migration","3/85","49/18903",0.00139247143979628,0.00607341284707709,0.0034490613488856,"CCL5/CCR2/CXCL10",3
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","6/85","271/18903",0.00139430139635801,0.00607341284707709,0.0034490613488856,"EDN1/FOS/ID1/THBS1/CLDN5/HSPA1A",6
"GO:0001818","GO:0001818","negative regulation of cytokine production","7/85","371/18903",0.00140841327404642,0.00612587388799634,0.00347885371655644,"CD83/HMOX1/IFNG/IL6/TNF/THBS1/CCR7",7
"GO:0001936","GO:0001936","regulation of endothelial cell proliferation","5/85","183/18903",0.00141284246602682,0.00612714404739596,0.00347957503384582,"CCL2/HMOX1/TNF/THBS1/APOE",5
"GO:0030073","GO:0030073","insulin secretion","5/85","183/18903",0.00141284246602682,0.00612714404739596,0.00347957503384582,"CCL5/IFNG/IL1B/IL6/TNF",5
"GO:0014812","GO:0014812","muscle cell migration","4/85","108/18903",0.00143020088786055,0.00618431391217948,0.0035120415194793,"CCL5/PLAU/SERPINE1/CYP1B1",4
"GO:0033138","GO:0033138","positive regulation of peptidyl-serine phosphorylation","4/85","108/18903",0.00143020088786055,0.00618431391217948,0.0035120415194793,"IFNG/IL6/TNF/LIF",4
"GO:1904707","GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","3/85","50/18903",0.00147657220615125,0.00637552022539358,0.00362062664635522,"EDN1/MMP9/TNF",3
"GO:0002524","GO:0002524","hypersensitivity","2/85","13/18903",0.00150928513922701,0.0064696129991178,0.00367406147076664,"C3/CCR7",2
"GO:0032494","GO:0032494","response to peptidoglycan","2/85","13/18903",0.00150928513922701,0.0064696129991178,0.00367406147076664,"IL6/C5AR1",2
"GO:0042362","GO:0042362","fat-soluble vitamin biosynthetic process","2/85","13/18903",0.00150928513922701,0.0064696129991178,0.00367406147076664,"IFNG/TNF",2
"GO:0070486","GO:0070486","leukocyte aggregation","2/85","13/18903",0.00150928513922701,0.0064696129991178,0.00367406147076664,"IL1B/S100A8",2
"GO:0072683","GO:0072683","T cell extravasation","2/85","13/18903",0.00150928513922701,0.0064696129991178,0.00367406147076664,"CCL2/CCR2",2
"GO:0007173","GO:0007173","epidermal growth factor receptor signaling pathway","4/85","110/18903",0.0015302803317123,0.00655013055279169,0.00371978699433566,"FASLG/MMP9/PLAUR/AREG",4
"GO:0071559","GO:0071559","response to transforming growth factor beta","6/85","277/18903",0.00155843311045369,0.0066551209228815,0.00377941051024011,"EDN1/FOS/ID1/THBS1/CLDN5/HSPA1A",6
"GO:0030225","GO:0030225","macrophage differentiation","3/85","51/18903",0.00156379613852989,0.0066551209228815,0.00377941051024011,"IFNG/MMP9/LIF",3
"GO:0043277","GO:0043277","apoptotic cell clearance","3/85","51/18903",0.00156379613852989,0.0066551209228815,0.00377941051024011,"CCL2/THBS1/C3",3
"GO:0050982","GO:0050982","detection of mechanical stimulus","3/85","51/18903",0.00156379613852989,0.0066551209228815,0.00377941051024011,"TNF/CXCR4/SERPINE2",3
"GO:0032611","GO:0032611","interleukin-1 beta production","4/85","111/18903",0.00158210542539232,0.00671374823783962,0.00381270467467491,"IFNG/IL6/TNF/CCR7",4
"GO:0032651","GO:0032651","regulation of interleukin-1 beta production","4/85","111/18903",0.00158210542539232,0.00671374823783962,0.00381270467467491,"IFNG/IL6/TNF/CCR7",4
"GO:0043123","GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","5/85","189/18903",0.00162858998323279,0.00690112093037988,0.00391911270718471,"FASLG/HMOX1/IL1B/TNF/CCR7",5
"GO:0048259","GO:0048259","regulation of receptor-mediated endocytosis","4/85","112/18903",0.00163514051587163,0.00691898029715966,0.00392925495392911,"SERPINE1/DKK1/C3/SELE",4
"GO:0042326","GO:0042326","negative regulation of phosphorylation","7/85","381/18903",0.00163923680610988,0.00692641857303488,0.00393347911429324,"IFNG/IL1B/IL2/DKK1/DUSP1/SPINK1/APOE",7
"GO:0043392","GO:0043392","negative regulation of DNA binding","3/85","52/18903",0.00165418535046659,0.00697962536763821,0.00396369499182127,"HMOX1/NFKBIA/ID1",3
"GO:0050777","GO:0050777","negative regulation of immune response","5/85","190/18903",0.00166677562602874,0.00702274452958341,0.00398818215227062,"CCR2/HMOX1/IL2/IL7R/A2M",5
"GO:1904659","GO:1904659","glucose transmembrane transport","4/85","113/18903",0.00168940038398201,0.00710796013828794,0.00403657567823453,"EDN1/IL1B/TNF/C3",4
"GO:0009408","GO:0009408","response to heat","4/85","114/18903",0.00174489978385134,0.00727324861497816,0.00413044219294755,"CXCL10/HMOX1/THBS1/HSPA1A",4
"GO:0044344","GO:0044344","cellular response to fibroblast growth factor stimulus","4/85","114/18903",0.00174489978385134,0.00727324861497816,0.00413044219294755,"CCL2/CCL5/CXCL8/THBS1",4
"GO:0048260","GO:0048260","positive regulation of receptor-mediated endocytosis","3/85","53/18903",0.00174778121931139,0.00727324861497816,0.00413044219294755,"SERPINE1/C3/SELE",3
"GO:0032306","GO:0032306","regulation of prostaglandin secretion","2/85","14/18903",0.00175569640773443,0.00727324861497816,0.00413044219294755,"EDN1/IL1B",2
"GO:0032308","GO:0032308","positive regulation of prostaglandin secretion","2/85","14/18903",0.00175569640773443,0.00727324861497816,0.00413044219294755,"EDN1/IL1B",2
"GO:0043301","GO:0043301","negative regulation of leukocyte degranulation","2/85","14/18903",0.00175569640773443,0.00727324861497816,0.00413044219294755,"CCR2/HMOX1",2
"GO:0043922","GO:0043922","negative regulation by host of viral transcription","2/85","14/18903",0.00175569640773443,0.00727324861497816,0.00413044219294755,"CCL5/CCL4",2
"GO:0048711","GO:0048711","positive regulation of astrocyte differentiation","2/85","14/18903",0.00175569640773443,0.00727324861497816,0.00413044219294755,"LIF/SERPINE2",2
"GO:0050966","GO:0050966","detection of mechanical stimulus involved in sensory perception of pain","2/85","14/18903",0.00175569640773443,0.00727324861497816,0.00413044219294755,"TNF/CXCR4",2
"GO:0070141","GO:0070141","response to UV-A","2/85","14/18903",0.00175569640773443,0.00727324861497816,0.00413044219294755,"MMP9/TIMP1",2
"GO:2001140","GO:2001140","positive regulation of phospholipid transport","2/85","14/18903",0.00175569640773443,0.00727324861497816,0.00413044219294755,"FASLG/APOE",2
"GO:0032414","GO:0032414","positive regulation of ion transmembrane transporter activity","4/85","115/18903",0.00180165344127411,0.00745320878918144,0.00423264069267278,"CCL2/CCR2/EDN1/IFNG",4
"GO:0010952","GO:0010952","positive regulation of peptidase activity","5/85","194/18903",0.00182613023486915,0.00754392992424328,0.0042841607800351,"FASLG/PMAIP1/TNF/S100A8/LCK",5
"GO:0030857","GO:0030857","negative regulation of epithelial cell differentiation","3/85","54/18903",0.0018446243931018,0.00760971790023331,0.00432152144872697,"IFNG/MMP9/ID1",3
"GO:0008645","GO:0008645","hexose transmembrane transport","4/85","116/18903",0.00185967605210753,0.00763988968979543,0.00433865585994282,"EDN1/IL1B/TNF/C3",4
"GO:0051702","GO:0051702","biological process involved in interaction with symbiont","4/85","116/18903",0.00185967605210753,0.00763988968979543,0.00433865585994282,"CCL5/PTX3/CCL4/APOE",4
"GO:0098586","GO:0098586","cellular response to virus","4/85","116/18903",0.00185967605210753,0.00763988968979543,0.00433865585994282,"CCL5/CXCL10/IFNG/IL6",4
"GO:1902991","GO:1902991","regulation of amyloid precursor protein catabolic process","3/85","55/18903",0.00194475479738393,0.00796730803575546,0.00452459513171656,"IFNG/TNF/APOE",3
"GO:1904645","GO:1904645","response to amyloid-beta","3/85","55/18903",0.00194475479738393,0.00796730803575546,0.00452459513171656,"MMP9/TNF/VCAM1",3
"GO:2001257","GO:2001257","regulation of cation channel activity","5/85","197/18903",0.00195277875275444,0.00798913075367218,0.00453698814612038,"CCL2/CCR2/EDN1/IFNG/MMP9",5
"GO:0007088","GO:0007088","regulation of mitotic nuclear division","4/85","118/18903",0.00197958675830207,0.0080875446233843,0.00459287689973635,"EDN1/IL1B/TNF/DUSP1",4
"GO:1904062","GO:1904062","regulation of cation transmembrane transport","7/85","394/18903",0.00198229486717657,0.0080875446233843,0.00459287689973635,"CCL2/CCR2/CXCL10/EDN1/IFNG/MMP9/CD19",7
"GO:0071248","GO:0071248","cellular response to metal ion","5/85","198/18903",0.00199638981655691,0.00811795519536961,0.00461014691431843,"EDN1/FOS/HMOX1/MMP9/MT2A",5
"GO:0001771","GO:0001771","immunological synapse formation","2/85","15/18903",0.00201989634672093,0.00811795519536961,0.00461014691431843,"PRF1/CCR7",2
"GO:0002468","GO:0002468","dendritic cell antigen processing and presentation","2/85","15/18903",0.00201989634672093,0.00811795519536961,0.00461014691431843,"THBS1/CCR7",2
"GO:0002517","GO:0002517","T cell tolerance induction","2/85","15/18903",0.00201989634672093,0.00811795519536961,0.00461014691431843,"IL2RA/ICOS",2
"GO:0002864","GO:0002864","regulation of acute inflammatory response to antigenic stimulus","2/85","15/18903",0.00201989634672093,0.00811795519536961,0.00461014691431843,"C3/CCR7",2
"GO:0032725","GO:0032725","positive regulation of granulocyte macrophage colony-stimulating factor production","2/85","15/18903",0.00201989634672093,0.00811795519536961,0.00461014691431843,"CD80/IL1B",2
"GO:0045579","GO:0045579","positive regulation of B cell differentiation","2/85","15/18903",0.00201989634672093,0.00811795519536961,0.00461014691431843,"IL2/IL7",2
"GO:0097396","GO:0097396","response to interleukin-17","2/85","15/18903",0.00201989634672093,0.00811795519536961,0.00461014691431843,"CXCL10/IL1B",2
"GO:0097398","GO:0097398","cellular response to interleukin-17","2/85","15/18903",0.00201989634672093,0.00811795519536961,0.00461014691431843,"CXCL10/IL1B",2
"GO:2000402","GO:2000402","negative regulation of lymphocyte migration","2/85","15/18903",0.00201989634672093,0.00811795519536961,0.00461014691431843,"CCL2/KLRK1",2
"GO:2001138","GO:2001138","regulation of phospholipid transport","2/85","15/18903",0.00201989634672093,0.00811795519536961,0.00461014691431843,"FASLG/APOE",2
"GO:0001935","GO:0001935","endothelial cell proliferation","5/85","199/18903",0.00204070971022268,0.00818259146106141,0.00464685353238429,"CCL2/HMOX1/TNF/THBS1/APOE",5
"GO:0015749","GO:0015749","monosaccharide transmembrane transport","4/85","119/18903",0.0020415040816085,0.00818259146106141,0.00464685353238429,"EDN1/IL1B/TNF/C3",4
"GO:0034205","GO:0034205","amyloid-beta formation","3/85","56/18903",0.00204821164198354,0.00818731833138361,0.00464953789884183,"IFNG/TNF/APOE",3
"GO:0043551","GO:0043551","regulation of phosphatidylinositol 3-kinase activity","3/85","56/18903",0.00204821164198354,0.00818731833138361,0.00464953789884183,"CISH/CD19/CCR7",3
"GO:0043393","GO:0043393","regulation of protein binding","5/85","200/18903",0.00208574527816006,0.00832611524785727,0.00472835998652259,"MMP9/DKK1/ID1/CLDN5/APOE",5
"GO:0071774","GO:0071774","response to fibroblast growth factor","4/85","120/18903",0.00210474881118311,0.00839066753529526,0.00476501891375025,"CCL2/CCL5/CXCL8/THBS1",4
"GO:0043388","GO:0043388","positive regulation of DNA binding","3/85","57/18903",0.00215503342772709,0.0085680657891646,0.00486576251149118,"IFNG/MMP9/PLAUR",3
"GO:0045071","GO:0045071","negative regulation of viral genome replication","3/85","57/18903",0.00215503342772709,0.0085680657891646,0.00486576251149118,"CCL5/TNF/APOBEC3A",3
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","5/85","202/18903",0.00217799085701857,0.00864773313470375,0.00491100520603312,"CD80/CD86/IL2/IL2RA/SERPINE2",5
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation","4/85","122/18903",0.0022352785420517,0.00886331330864409,0.00503343212879393,"FOS/IFNG/TNF/LIF",4
"GO:0001706","GO:0001706","endoderm formation","3/85","58/18903",0.00226525795311317,0.00897017922075026,0.00509412075580473,"MMP9/DKK1/DUSP1",3
"GO:0050864","GO:0050864","regulation of B cell activation","5/85","204/18903",0.0022731814722565,0.00897755136109832,0.00509830735812755,"IL2/IL6/IL7/TNFSF13/CD19",5
"GO:1901888","GO:1901888","regulation of cell junction assembly","5/85","204/18903",0.0022731814722565,0.00897755136109832,0.00509830735812755,"IL1B/TNF/DKK1/THBS1/CLDN5",5
"GO:0010820","GO:0010820","positive regulation of T cell chemotaxis","2/85","16/18903",0.00230172380251152,0.00899772941746,0.00510976637730591,"CCL5/CCR2",2
"GO:0034393","GO:0034393","positive regulation of smooth muscle cell apoptotic process","2/85","16/18903",0.00230172380251152,0.00899772941746,0.00510976637730591,"IFNG/SOD2",2
